,Website,Review
80,yelp.com,"How does a train that has no traffic run a half hour late?That, coupled with the Lake Shore Limited removing business class, reflects my review.  I did get my own seat up until Worcester, and sitting with someone else wasn't a problem, but I liked the business class room, and that, on top of how late the train ran (one would think that there were times there for a reason) reflect my drop off in review.  For the time I needed it, Amtrak worked out.  However, I'd have to consider the bus in the future, as at least in that case I have a better sense of when I'll arrive."
81,yelp.com,"Amtrak!I just took the train to get back to the wonderful world of Western Massland (it's a magical place beyond the barrier of 128, where the game of basket-ball was born).  In terms of simply this one route, a few things immediately spring to mind:1. I didn't have to wait in traffic.2. For just higher than the price I paid to get the privilege of being on a cramped coach bus, I was able to get a ticket upgrade to Business Class (it's Business Class!).3. AC plugs!  There's no wireless, but if you prepare right (and by prepare right, that means bring DVDs), you can get through the trip fine.I don't know what the Coach ride is like, but I did appreciate my business class ride."
82,yelp.com,"Because we are the best for safety,clean cars, clean drivers, and very friendly people."
83,yelp.com,"Trusted & Affordable Mini Cab Service Enjoy your comfortable trip with Marvins Transportation and Services LLC Marvin’s Transportation LLC is a premier transportation service provider that is dedicated to offering efficient,…"
84,yelp.com,"""I used this service for the first time to be picked up on an early morning at the…"""
85,yelp.com,Limo Masters welcomes you to Boston and beyond. Allow us to introduce ourselves…
86,yelp.com,I called Amtrak and they were running on-time and had room on the 
87,yelp.com, has standard Amtrak fare so if you want something better get it at the station.
88,yelp.com,Allow our professionals to wait and or arrive curbside in a timely manner. Comfort and punctuality are what we thrive on. We guarantee a comfortable and pleasant experience. Free refreshments provided with every trip.
89,yelp.com,"""I don't usually post reviews but these guys were so good that I had to write this. Wonderful service, friendly, courteous and helpful drivers. Reliable, always on time, very reasonable prices. I randomly found this cab service…"""
90,yelp.com,"NEW ENGLAND 24/7 transportation services specializing in: New customers 10% off Airports rides ( T.F Green & Logan) Special occasions ( weddings, graduation, party...) Dr appointments Packages delivery Any other rides also…"
91,yelp.com,"Your trust is our top concern, so businesses can't pay to alter or remove their reviews. Learn more about reviews."
92,yelp.com,so businesses can't pay to alter or remove their reviews. 
93,yelp.com,"***Amtrak is a great way to travel on the East Coast as it provides quick ways to get from Boston to New York as well as from New York to Baltimore (as well as many other destinations); while you do not really save much money traveling via Amtrak over an airplane, it is just as fast (since you do not have to go through security) and you typically do not have to worry about unexpected delays; the train ride is also more comfortable and offers free Wi-Fi to make the trip go faster; another big plus is that this Amtrak takes you right to Manhattan (Penn Station), which none of the airports offer***I am not sure what the parking situation is at this Amtrak station."
94,yelp.com,"We recently took our second long distance ""USA Rail Pass"" journey. Beginning in Albany New York where we traveled on the Lake Shore Limited to Chicago then onto the Empire Builder which eventually took us to Seattle WA, although we stopped at a few places along the way in Minnesota, North Dakota and Montana. We booked sleeping cars on most of the segments, which means you got all your meals included and because on the way back we stayed on the train throughout our trip, (Seattle to Chicago and Chicago back to Albany NY.) you pay only one fee for your accommodations. Keep in mind you're on a train, and sleeping in relatively small quarters is not for everyone, but it works. 95% of the employees are great!!! Food was pretty good! My only issue is apparently on some routes, including the Lake Shore Limited, they're trying something new. Meals are pre-packaged, and the menu is limited, but it was surprisingly good! Definitely better than airline food. The scenic views from the train are fantastic and you end up socializing a bit. You can't beat it! I know the equipment is old but very clean and updated. What most people don't like about train travel are the delays, which has nothing to do with Amtrak. They can't help it. ---Other than The Northeast Corridor and Keystone Corridor. both of which Amtrak owns, ---the rails are owned by Freight Railroads, which put their trains first, for the most part. All in all, we loved it. Hopefully, in the near future, Amtrak will get the funding it needs."
